CustomerID,Geography,Gender,Age_Band,TenureYears,EstimatedIncome,BalanceEuros,NoProducts,CreditCardholder,CustomerWithLoan,Digital_TRX_ratio,Inactive,Is_45_65,More_than_3_prods,older_with_loan,older_with_no_credit_card
9047471,Rest_GR,Male,25-35,8,173846.45,38703.3438,1,0,1,0.83,0,0,0,0,0
4013550,Thessaloniki,Female,35-45,5,25592.2,0.0,1,1,0,0.41,1,0,0,0,0
8390449,Athens,Male,35-45,3,81371.48,90518.1288,1,1,0,0.88,0,0,0,0,0
4796649,Athens,Male,45-55,7,118606.7,52800.8118,1,0,0,0.94,0,1,0,0,1
4037087,Rest_GR,Male,18-25,6,24777.61,57025.6632,2,0,0,0.89,0,0,0,0,0
3183409,Athens,Female,35-45,5,110015.65,0.0,2,1,0,0.78,0,0,0,0,0
2555030,Thessaloniki,Male,45-55,1,131194.15,81097.3284,1,1,1,0.7,0,1,0,1,0
4193272,Athens,Male,18-25,0,53101.82,64379.2314,1,0,1,1.04,0,0,0,0,0
4992381,Rest_GR,Male,45-55,1,40185.95,112745.523,2,1,0,0.91,0,1,0,0,0
2955652,Rest_GR,Female,45-55,1,99585.59,64108.3872,2,0,0,0.49,1,1,0,0,1
2200181,Rest_GR,Female,35-45,8,35006.06,101571.129,1,1,1,0.86,0,0,0,0,0
2178980,Athens,Female,35-45,6,7377.61,0.0,2,1,1,0.41,0,0,0,0,0
4203668,Athens,Female,55-65,8,84053.06,0.0,2,0,1,0.72,0,1,0,1,1
583702,Thessaloniki,Male,25-35,4,147027.78,0.0,2,1,0,0.8,0,0,0,0,0
4514710,Rest_GR,Female,45-55,5,82739.84,89070.9732,1,1,0,0.7,1,1,0,0,0
5602894,Thessaloniki,Male,35-45,7,152578.06,94800.8028,2,0,1,0.69,0,0,0,0,0
9517646,Thessaloniki,Male,25-35,9,118797.31,97354.125,1,1,1,0.73,0,0,0,0,0
9030421,Athens,Male,55-65,1,171202.71,0.0,2,1,0,0.53,1,1,0,0,0
4987652,Athens,Male,35-45,8,85831.99,125550.1236,1,1,0,0.74,1,0,0,0,0
5019210,Athens,Female,25-35,2,164632.88,113816.1882,1,1,0,0.74,1,0,0,0,0
606767,Athens,Male,35-45,7,102532.7,75226.9386,1,1,1,0.92,0,0,0,0,0
5262418,Athens,Male,45-55,6,85924.94,0.0,2,0,1,0.97,0,1,0,1,1
5063840,Athens,Male,35-45,4,163589.11,0.0,2,0,0,0.84,0,0,0,0,0
4978747,Rest_GR,Female,18-25,10,115406.5,50798.9592,2,0,1,0.53,0,0,0,0,0
8827859,Athens,Male,35-45,1,22143.57,58273.4658,2,1,1,0.55,0,0,0,0,0
8637187,Athens,Female,45-55,1,97143.94,112750.0836,1,1,0,0.57,1,1,0,0,0
1138666,Rest_GR,Male,35-45,6,95384.85,71360.7774,2,1,0,1.04,1,0,0,0,0
7795634,Athens,Male,35-45,4,172403.22,0.0,1,1,1,0.38,0,0,0,0,0
3176702,Athens,Female,35-45,8,25090.1,0.0,1,1,1,0.8,0,0,0,0,0
3992486,Rest_GR,Female,35-45,7,9019.27,85680.1374,3,1,0,0.55,1,0,0,0,0
9925583,Athens,Female,25-35,2,14109.32,108202.9674,2,1,1,0.71,0,0,0,0,0
7315879,Athens,Male,25-35,7,7783.4,0.0,2,1,0,0.94,0,0,0,0,0
561500,Athens,Female,35-45,5,4828.28,66943.998,2,0,1,0.63,0,0,0,0,0
536869,Athens,Female,35-45,9,159362.58,77419.0956,1,0,0,0.95,0,0,0,0,0
2008841,Rest_GR,Female,25-35,1,107804.64,114404.9478,1,0,1,0.27,0,0,0,0,0
8003784,Thessaloniki,Female,35-45,4,34192.25,0.0,2,1,1,0.67,0,0,0,0,0
6171552,Athens,Female,25-35,3,55952.67,88670.0562,1,1,0,0.53,0,0,0,0,0
3998561,Athens,Female,35-45,9,64873.91,69646.929,2,1,1,0.87,0,0,0,0,0
5668781,Athens,Female,55-65,6,16641.45,0.0,1,1,0,0.8,1,1,0,0,0
1312408,Athens,Female,35-45,4,101168.76,0.0,3,1,0,0.85,1,0,0,0,0
6417191,Athens,Male,35-45,6,131130.76,70086.786,1,1,0,0.68,0,0,0,0,0
8997340,Athens,Female,35-45,4,53998.0,29795.3238,1,1,0,0.8,1,0,0,0,0
3628318,Athens,Male,55-65,7,125017.05,60794.9826,1,1,1,0.64,0,1,0,1,0
5468314,Athens,Male,18-25,7,138354.44,0.0,2,1,1,0.86,0,0,0,0,0
358572,Thessaloniki,Male,35-45,0,12132.89,84721.8504,1,1,0,0.95,0,0,0,0,0
532065,Athens,Male,35-45,2,17232.26,0.0,2,1,1,0.65,0,0,0,0,0
7033209,Rest_GR,Male,65+,3,118092.93,70320.0498,1,1,1,0.81,0,0,0,0,0
895193,Athens,Female,35-45,8,10005.14,96108.1242,1,0,1,0.42,0,0,0,0,0
6357411,Thessaloniki,Male,35-45,8,58431.54,93417.225,1,0,0,0.51,0,0,0,0,0
2857213,Rest_GR,Male,25-35,2,6139.19,37631.2596,2,1,1,0.76,0,0,0,0,0
6755206,Athens,Male,35-45,9,65447.78,0.0,1,1,0,1.05,0,0,0,0,0
9642917,Athens,Female,45-55,3,68246.27,0.0,3,1,1,0.36,1,1,1,1,0
431812,Rest_GR,Female,25-35,8,48292.35,83084.067,2,1,0,0.56,1,0,0,0,0
1625406,Rest_GR,Male,25-35,5,136828.69,40804.83,1,1,1,0.58,0,0,0,0,0
7477602,Athens,Male,25-35,8,83494.14,0.0,2,1,0,0.82,0,0,0,0,0
1745870,Athens,Female,35-45,6,135985.07,0.0,1,1,0,0.64,0,0,0,0,0
7263492,Athens,Female,35-45,2,112970.83,67958.4906,1,1,0,0.22,1,0,0,0,0
9684869,Rest_GR,Male,18-25,2,20788.59,113368.563,1,1,0,0.38,0,0,0,0,0
2989603,Rest_GR,Male,35-45,1,63522.82,61414.0824,2,1,0,0.74,1,0,0,0,0
7443203,Athens,Male,35-45,7,74336.49,106302.6624,2,0,1,0.88,0,0,0,0,0
425596,Athens,Female,45-55,7,130751.04,59804.1444,1,1,1,0.51,0,1,0,1,0
7340506,Athens,Male,25-35,5,162375.53,95769.7224,2,1,0,0.7,0,0,0,0,0
3243218,Athens,Male,55-65,4,154474.22,0.0,1,0,0,0.35,1,1,0,0,1
7681132,Athens,Female,35-45,9,81064.09,0.0,1,1,1,0.5,1,0,0,0,0
2956993,Athens,Male,25-35,6,39221.31,115442.3952,1,1,1,0.83,0,0,0,0,0
4948136,Athens,Female,45-55,1,101736.65,69265.4952,1,1,0,0.9,1,1,0,0,0
2563679,Thessaloniki,Male,25-35,10,110426.23,89241.0486,1,1,1,0.34,0,0,0,0,0
5510960,Thessaloniki,Male,18-25,7,17061.85,0.0,2,1,0,0.91,0,0,0,0,0
8632247,Athens,Male,35-45,6,70281.04,76711.701,2,1,1,0.62,0,0,0,0,0
4887878,Thessaloniki,Female,45-55,6,106741.79,73392.9306,1,1,1,0.7,0,1,0,1,0
5651550,Thessaloniki,Female,25-35,4,83423.1,0.0,1,1,0,0.97,0,0,0,0,0
1646996,Rest_GR,Male,25-35,1,82172.99,87053.34,1,1,0,0.17,0,0,0,0,0
8216691,Athens,Male,25-35,10,169600.59,82186.8432,1,1,1,0.59,0,0,0,0,0
427049,Athens,Male,45-55,6,66107.02,0.0,1,1,0,0.64,0,1,0,0,0
116019,Athens,Male,35-45,6,50589.91,0.0,1,1,1,0.58,1,0,0,0,0
1812797,Athens,Female,35-45,3,50795.7,31108.935,1,1,1,0.66,0,0,0,0,0
740627,Thessaloniki,Male,25-35,3,71890.77,0.0,2,0,0,0.77,0,0,0,0,0
4631698,Thessaloniki,Male,35-45,9,24274.73,0.0,2,1,0,0.32,0,0,0,0,0
1108071,Athens,Male,35-45,5,9004.47,0.0,2,0,1,0.55,0,0,0,0,0
1335920,Thessaloniki,Male,55-65,1,20529.63,0.0,1,1,0,0.62,1,1,0,0,0
496466,Athens,Male,45-55,5,165536.91,0.0,3,1,0,0.74,1,1,1,0,0
8746655,Rest_GR,Female,18-25,1,15060.78,91513.6728,1,1,1,0.78,0,0,0,0,0
7735594,Athens,Female,25-35,9,60682.31,46399.6368,1,1,1,0.54,0,0,0,0,0
8586777,Rest_GR,Female,35-45,1,1389.53,67061.9466,2,1,1,0.43,0,0,0,0,0
9489062,Thessaloniki,Male,25-35,3,14616.14,0.0,1,1,1,0.6,0,0,0,0,0
9168272,Rest_GR,Male,35-45,5,131151.67,85912.7412,1,1,1,0.38,0,0,0,0,0
1129455,Rest_GR,Male,55-65,8,79564.49,88309.5114,2,1,1,0.87,0,1,0,1,0
6313391,Athens,Female,18-25,7,101638.45,70114.4532,1,0,0,0.74,0,0,0,0,0
8672943,Thessaloniki,Male,35-45,6,34767.02,87535.1268,1,0,0,0.91,0,0,0,0,0
7909936,Rest_GR,Male,35-45,9,30874.24,68325.015,2,1,1,0.77,0,0,0,0,0
93883,Rest_GR,Female,35-45,8,1716.32,126977.7432,2,1,0,0.72,0,0,0,0,0
4148537,Thessaloniki,Male,35-45,1,118869.57,0.0,1,0,1,0.68,1,0,0,0,0
1777803,Thessaloniki,Male,35-45,9,10271.49,0.0,3,1,1,0.5,0,0,0,0,0
7667697,Athens,Female,35-45,3,102326.59,0.0,2,0,1,1.13,0,0,0,0,0
5006280,Athens,Male,45-55,8,85236.29,72548.9226,1,1,1,0.53,1,1,0,1,0
2426654,Rest_GR,Female,35-45,5,149853.69,84879.5112,1,0,1,0.85,0,0,0,0,0
1249206,Athens,Female,35-45,4,70496.81,0.0,1,1,1,0.71,0,0,0,0,0
3381414,Athens,Female,35-45,10,138340.65,45275.0496,1,1,0,0.64,0,0,0,0,0
5215342,Thessaloniki,Male,25-35,1,112318.07,70302.2232,1,1,1,0.41,0,0,0,0,0
2931893,Athens,Female,25-35,8,167234.48,0.0,2,0,0,0.73,0,0,0,0,0
5207168,Athens,Female,45-55,6,137880.31,0.0,1,1,0,0.83,1,1,0,0,0
50377,Rest_GR,Female,25-35,8,117108.04,80075.4372,1,1,0,0.67,0,0,0,0,0
8239678,Athens,Male,35-45,8,114786.95,44369.4042,1,1,0,0.61,0,0,0,0,0
1672611,Thessaloniki,Female,18-25,5,112685.28,54735.021,2,1,1,0.97,0,0,0,0,0
2236388,Thessaloniki,Female,35-45,4,170017.68,0.0,1,1,0,0.44,1,0,0,0,0
2084926,Athens,Female,35-45,5,5945.23,78269.6706,1,1,1,0.55,1,0,0,0,0
2243151,Athens,Male,65+,4,115007.58,96348.0342,1,1,1,0.51,0,0,0,0,0
2330184,Athens,Female,45-55,3,19468.66,48384.1908,1,0,0,1.0,1,1,0,0,1
8270761,Athens,Female,45-55,8,38627.76,86325.5778,2,1,1,0.5,0,1,0,1,0
6671972,Rest_GR,Male,25-35,8,4818.78,100060.9896,1,1,0,0.79,0,0,0,0,0
6088580,Rest_GR,Female,65+,9,165666.55,73640.8266,1,0,1,0.71,0,0,0,0,0
168679,Thessaloniki,Male,35-45,0,89987.25,70648.2084,1,1,1,0.78,0,0,0,0,0
3695276,Thessaloniki,Female,35-45,2,137394.2,103205.2626,2,0,1,1.07,1,0,0,0,0
3766326,Athens,Female,35-45,4,61782.98,85539.9534,1,0,0,0.86,0,0,0,0,0
2216258,Thessaloniki,Female,35-45,0,75405.22,0.0,2,0,1,0.74,0,0,0,0,0
8699505,Thessaloniki,Female,65+,8,45561.23,0.0,2,1,1,0.5,0,0,0,0,0
8020492,Thessaloniki,Male,25-35,8,7283.94,87500.325,1,0,0,0.31,0,0,0,0,0
6252617,Athens,Female,35-45,6,21855.06,85206.858,1,1,1,0.6,0,0,0,0,0
7772311,Rest_GR,Female,25-35,1,115990.78,71822.784,1,1,1,0.64,0,0,0,0,0
3834461,Thessaloniki,Male,25-35,4,99866.49,91046.0166,1,1,0,0.89,0,0,0,0,0
629485,Thessaloniki,Male,25-35,7,35598.67,66286.308,1,1,1,0.62,0,0,0,0,0
920847,Thessaloniki,Male,55-65,4,95597.68,63448.5126,3,1,0,0.8,1,1,1,0,0
175723,Rest_GR,Female,35-45,4,103093.8,76486.1064,1,1,1,0.55,1,0,0,0,0
9559556,Athens,Female,35-45,5,68863.92,82253.2062,1,1,1,0.64,0,0,0,0,0
9730976,Athens,Female,25-35,6,133603.48,92274.8244,1,1,1,0.46,0,0,0,0,0
2760246,Thessaloniki,Female,25-35,9,23669.66,0.0,2,0,0,0.33,0,0,0,0,0
9615410,Athens,Male,35-45,3,70575.72,55767.8286,1,0,0,0.81,0,0,0,0,0
9232688,Rest_GR,Male,65+,9,94199.44,77124.1086,2,0,1,1.01,0,0,0,0,0
4032481,Athens,Female,45-55,10,42480.85,91299.7998,1,1,1,0.49,0,1,0,1,0
1338145,Athens,Male,18-25,3,118023.24,0.0,2,1,1,0.48,0,0,0,0,0
743706,Rest_GR,Male,35-45,5,134340.82,52135.215,2,0,0,0.78,0,0,0,0,0
1558774,Thessaloniki,Female,35-45,7,157498.24,64189.8906,2,0,1,1.1,0,0,0,0,0
3125556,Athens,Male,25-35,5,121828.19,80819.2242,2,1,0,0.58,0,0,0,0,0
4156480,Thessaloniki,Female,35-45,8,9574.55,74540.4462,1,0,1,0.63,0,0,0,0,0
1035651,Athens,Female,35-45,8,59330.74,87488.4516,1,1,0,0.84,1,0,0,0,0
4787889,Athens,Female,35-45,4,50058.11,0.0,2,1,0,0.64,0,0,0,0,0
7987616,Athens,Female,45-55,8,68655.0,87976.1784,1,1,0,1.25,0,1,0,0,0
8336569,Athens,Female,45-55,7,114613.6,0.0,2,1,0,0.48,0,1,0,0,0
7496419,Athens,Male,25-35,0,133163.87,130047.588,1,0,0,0.67,0,0,0,0,0
1968014,Rest_GR,Female,35-45,0,132442.91,47188.5414,2,0,0,0.84,0,0,0,0,0
5975857,Athens,Male,25-35,7,1676.31,0.0,2,1,1,0.82,0,0,0,0,0
3134116,Rest_GR,Female,25-35,6,61425.19,84546.1848,1,0,0,0.79,1,0,0,0,0
3433632,Athens,Male,18-25,1,11199.51,82191.6348,2,0,1,0.43,0,0,0,0,0
7946380,Rest_GR,Male,25-35,9,80661.77,54313.9212,2,1,1,0.53,0,0,0,0,0
3219237,Athens,Male,35-45,1,70266.24,93799.8006,1,1,0,0.63,0,0,0,0,0
5051666,Thessaloniki,Male,25-35,0,90000.83,100213.9116,1,1,0,0.76,1,0,0,0,0
6922151,Thessaloniki,Male,25-35,7,91944.15,98749.7808,2,1,1,0.64,0,0,0,0,0
9121331,Athens,Female,45-55,3,123466.05,111010.4556,1,1,0,0.7,1,1,0,0,0
3128699,Athens,Male,35-45,5,58606.29,61477.02,2,1,0,1.05,0,0,0,0,0
627082,Athens,Female,25-35,2,122640.01,64310.4132,2,1,1,0.68,0,0,0,0,0
3128173,Rest_GR,Female,35-45,3,122921.17,42930.4128,2,0,1,0.68,0,0,0,0,0
5639130,Thessaloniki,Female,25-35,7,89998.52,62935.9434,1,0,0,0.57,0,0,0,0,0
7592028,Thessaloniki,Male,35-45,9,127816.27,81249.8808,2,1,0,0.47,0,0,0,0,0
2580403,Thessaloniki,Male,25-35,9,74003.65,0.0,3,0,1,0.69,0,0,0,0,0
8966237,Thessaloniki,Male,35-45,3,69242.57,0.0,2,0,1,0.9,0,0,0,0,0
6315721,Thessaloniki,Male,55-65,7,6895.92,80048.9382,1,0,1,0.58,0,1,0,1,1
6103464,Rest_GR,Female,25-35,4,9615.98,110707.6212,2,1,1,0.46,0,0,0,0,0
4829013,Athens,Female,35-45,1,80658.86,68700.2514,1,0,0,0.68,0,0,0,0,0
2433459,Rest_GR,Female,35-45,8,4503.51,80507.1696,2,1,0,0.35,0,0,0,0,0
3430835,Athens,Female,35-45,10,102017.01,0.0,2,1,1,0.53,0,0,0,0,0
7647793,Rest_GR,Male,35-45,1,161100.48,33581.4468,2,1,1,0.61,0,0,0,0,0
14888,Athens,Female,35-45,3,59398.3,115605.534,2,0,0,0.75,1,0,0,0,0
7915737,Rest_GR,Female,25-35,7,44561.41,69639.6954,2,1,0,0.94,0,0,0,0,0
2508545,Rest_GR,Male,45-55,5,47800.0,76888.2246,3,0,0,0.51,1,1,1,0,1
4531447,Thessaloniki,Female,25-35,6,40377.48,0.0,2,1,0,0.84,0,0,0,0,0
4269968,Athens,Male,35-45,7,32947.62,65884.137,1,1,1,0.7,0,0,0,0,0
5805648,Athens,Male,35-45,6,114108.57,0.0,1,1,0,0.54,1,0,0,0,0
3698595,Thessaloniki,Male,65+,0,153581.27,0.0,1,1,1,0.2,0,0,0,0,0
4711788,Athens,Male,35-45,10,112227.11,0.0,1,1,0,0.8,1,0,0,0,0
1047827,Thessaloniki,Male,25-35,3,121261.58,81156.8208,1,1,1,0.6,0,0,0,0,0
1229125,Athens,Female,25-35,4,43345.67,0.0,2,0,1,0.83,0,0,0,0,0
4387069,Thessaloniki,Male,18-25,4,62481.83,0.0,2,1,1,0.41,0,0,0,0,0
831355,Thessaloniki,Female,35-45,3,174569.81,0.0,2,0,1,0.61,0,0,0,0,0
5115263,Athens,Female,35-45,5,148537.37,59158.8954,1,1,1,0.69,1,0,0,0,0
905400,Rest_GR,Male,35-45,7,43685.18,63168.6726,2,1,0,0.59,0,0,0,0,0
5157139,Rest_GR,Male,35-45,7,56103.36,92206.1646,1,1,0,0.67,0,0,0,0,0
347729,Rest_GR,Female,35-45,5,53272.31,68580.5076,1,1,0,0.6,1,0,0,0,0
5461621,Athens,Male,25-35,1,43287.84,0.0,1,1,0,0.82,0,0,0,0,0
4245096,Athens,Male,45-55,6,145055.41,114467.034,1,1,0,0.77,1,1,0,0,0
1975460,Thessaloniki,Male,25-35,6,169788.8,67477.0866,2,1,1,0.65,0,0,0,0,0
4165924,Athens,Female,45-55,1,61258.9,118391.2884,2,0,1,0.88,0,1,0,1,1
1090513,Athens,Male,25-35,3,78167.98,0.0,2,1,1,0.27,0,0,0,0,0
7830455,Athens,Female,18-25,4,55836.94,71736.687,1,1,0,0.68,0,0,0,0,0
3803766,Athens,Female,25-35,4,52911.86,0.0,2,1,0,0.55,0,0,0,0,0
3807513,Athens,Male,25-35,6,161280.3,0.0,2,0,0,0.47,0,0,0,0,0
8021046,Rest_GR,Male,25-35,0,56723.67,88029.348,1,0,1,0.64,0,0,0,0,0
9247840,Thessaloniki,Male,25-35,9,72212.96,0.0,2,1,1,0.39,0,0,0,0,0
4462805,Thessaloniki,Male,45-55,10,135539.33,0.0,1,1,1,0.52,0,1,0,1,0
9997378,Athens,Male,35-45,1,127741.25,76914.816,1,0,0,0.21,0,0,0,0,0
1759300,Athens,Female,18-25,3,27780.14,0.0,2,0,0,1.05,0,0,0,0,0
955794,Thessaloniki,Male,35-45,4,72011.59,0.0,2,0,1,0.5,0,0,0,0,0
2083808,Athens,Male,25-35,1,171932.68,85886.5128,2,0,1,0.91,0,0,0,0,0
4820518,Athens,Male,45-55,3,154360.21,0.0,2,0,1,0.96,0,1,0,1,1
5253674,Thessaloniki,Male,25-35,0,31548.38,0.0,1,1,0,0.36,0,0,0,0,0
9371864,Athens,Male,25-35,2,56940.84,70828.6194,1,1,0,0.95,0,0,0,0,0
2362030,Athens,Female,18-25,1,158443.51,0.0,2,1,1,0.86,0,0,0,0,0
8757858,Athens,Male,25-35,1,121213.8,54899.6514,1,1,1,0.69,0,0,0,0,0
3376094,Athens,Female,65+,3,76458.24,0.0,1,1,1,0.35,0,0,0,0,0
6023410,Thessaloniki,Male,65+,3,7454.46,101604.4524,1,1,1,0.46,0,0,0,0,0
7211021,Athens,Male,25-35,5,145747.59,0.0,2,1,0,0.77,0,0,0,0,0
4957348,Thessaloniki,Female,35-45,7,123566.64,89418.8922,1,1,0,0.83,1,0,0,0,0
4556272,Athens,Male,25-35,1,4880.37,0.0,2,1,0,0.59,0,0,0,0,0
5562991,Athens,Female,35-45,4,97110.74,78952.1964,2,1,1,0.59,0,0,0,0,0
7397924,Thessaloniki,Male,25-35,6,76220.44,79947.2916,2,1,0,0.68,0,0,0,0,0
9093836,Thessaloniki,Female,35-45,1,15355.57,0.0,1,1,0,0.36,1,0,0,0,0
6954085,Athens,Female,45-55,4,100197.45,0.0,1,1,0,0.17,1,1,0,0,0
9041792,Rest_GR,Male,18-25,5,115544.47,36179.583,1,1,0,0.9,0,0,0,0,0
1026529,Rest_GR,Male,35-45,3,46631.17,71246.637,1,1,0,0.79,1,0,0,0,0
7934638,Athens,Male,25-35,4,141474.82,0.0,1,0,1,0.67,0,0,0,0,0
824,Thessaloniki,Female,45-55,2,18416.35,53338.857,1,1,1,0.76,0,1,0,1,0
3911409,Rest_GR,Male,35-45,3,154396.89,64815.8082,1,1,0,1.02,0,0,0,0,0
7142147,Thessaloniki,Female,45-55,6,44925.35,62491.6182,1,1,1,0.72,0,1,0,1,0
6686202,Thessaloniki,Female,18-25,7,27430.25,93459.1416,1,1,0,0.87,0,0,0,0,0
7362302,Thessaloniki,Female,65+,3,141354.26,0.0,2,1,1,1.15,0,0,0,0,0
4793338,Thessaloniki,Male,25-35,3,40452.83,0.0,2,1,0,0.87,0,0,0,0,0
1290241,Athens,Female,45-55,1,157818.96,81146.4324,1,0,0,0.69,1,1,0,0,1
2587735,Rest_GR,Male,25-35,8,31385.24,53906.9652,2,0,0,0.7,0,0,0,0,0
7091181,Athens,Male,35-45,7,111103.49,52994.0268,1,0,0,1.01,0,0,0,0,0
4124908,Thessaloniki,Female,45-55,8,164491.53,102572.6196,1,1,0,0.66,0,1,0,0,0
3520965,Thessaloniki,Female,35-45,4,119660.07,0.0,2,1,1,0.95,0,0,0,0,0
7939246,Rest_GR,Male,35-45,9,69352.98,44293.689,1,1,0,0.78,1,0,0,0,0
9540355,Athens,Male,25-35,5,145453.29,68520.1638,1,1,1,0.81,0,0,0,0,0
30436,Athens,Female,18-25,4,123135.24,0.0,2,1,1,0.64,0,0,0,0,0
9413991,Athens,Male,35-45,4,34607.49,100431.6192,2,0,0,1.13,1,0,0,0,0
7850567,Athens,Female,45-55,10,22748.91,0.0,1,1,1,0.57,1,1,0,1,0
5154207,Rest_GR,Male,25-35,4,113069.34,141468.9936,2,1,0,0.65,0,0,0,0,0
9915507,Athens,Male,55-65,6,17857.61,0.0,1,1,0,0.62,1,1,0,0,0
6212797,Athens,Male,35-45,7,28756.75,74809.7724,1,1,0,0.42,1,0,0,0,0
6889445,Rest_GR,Female,45-55,5,151666.42,112817.7204,1,1,0,0.78,1,1,0,0,0
1005328,Rest_GR,Male,45-55,8,20562.51,67995.3516,1,1,1,0.55,0,1,0,1,0
5999929,Thessaloniki,Female,18-25,6,172101.6,0.0,2,0,1,0.62,0,0,0,0,0
5411144,Thessaloniki,Male,35-45,6,119760.97,0.0,2,0,0,0.46,0,0,0,0,0
7306948,Athens,Female,25-35,7,32562.63,73824.3264,2,1,1,0.79,0,0,0,0,0
9538436,Rest_GR,Female,25-35,6,143031.32,92630.0496,2,1,1,0.73,0,0,0,0,0
4362914,Thessaloniki,Male,35-45,8,87699.09,0.0,2,1,0,0.65,0,0,0,0,0
7357305,Athens,Male,25-35,3,18580.11,96038.4744,1,1,0,0.63,0,0,0,0,0
1743731,Rest_GR,Female,35-45,8,4650.38,96835.8468,2,1,1,1.09,0,0,0,0,0
7032364,Athens,Male,25-35,10,98735.97,70758.4218,1,1,1,0.68,0,0,0,0,0
5472112,Rest_GR,Female,35-45,7,2771.27,86416.2684,1,0,1,0.84,0,0,0,0,0
8336060,Thessaloniki,Female,25-35,8,116097.48,0.0,1,1,0,0.96,0,0,0,0,0
6369055,Thessaloniki,Male,35-45,0,155323.8,59249.718,1,1,0,0.62,1,0,0,0,0
422672,Athens,Female,25-35,5,79547.49,0.0,2,1,0,0.79,0,0,0,0,0
6773280,Athens,Male,18-25,8,54373.95,0.0,2,1,0,0.93,0,0,0,0,0
102106,Athens,Male,35-45,5,171926.14,0.0,1,1,0,0.6,1,0,0,0,0
9252472,Athens,Male,35-45,2,62559.78,66494.67,3,0,0,0.62,1,0,0,0,0
5938880,Athens,Female,25-35,10,13086.54,0.0,2,1,0,1.0,0,0,0,0,0
6296744,Thessaloniki,Male,18-25,2,9425.53,0.0,2,1,1,0.44,0,0,0,0,0
5735526,Athens,Female,45-55,3,36275.15,81827.6646,2,1,1,0.52,0,1,0,1,0
7222577,Rest_GR,Female,25-35,4,119844.98,60470.7972,1,1,1,0.75,0,0,0,0,0
4789686,Athens,Male,35-45,7,116860.06,83289.2346,1,1,1,0.92,0,0,0,0,0
6346580,Athens,Male,35-45,4,133954.37,62216.814,1,0,1,0.78,1,0,0,0,0
7143770,Athens,Male,35-45,4,129512.77,0.0,2,1,1,0.97,0,0,0,0,0
769723,Athens,Male,25-35,0,38557.16,0.0,2,1,0,0.91,0,0,0,0,0
3177453,Athens,Male,25-35,4,67777.71,0.0,1,1,0,0.21,1,0,0,0,0
9974564,Rest_GR,Female,35-45,3,64863.25,66473.781,3,1,1,0.51,1,0,0,0,0
4821343,Athens,Male,35-45,6,154753.6,0.0,2,1,0,0.69,0,0,0,0,0
7797908,Athens,Female,25-35,4,86529.06,93443.9286,2,0,0,0.71,0,0,0,0,0
2973642,Thessaloniki,Male,35-45,7,6397.18,0.0,2,1,1,0.56,0,0,0,0,0
3362860,Athens,Female,35-45,2,154808.4,98067.1824,1,1,1,0.74,0,0,0,0,0
181897,Thessaloniki,Male,25-35,9,45091.15,0.0,2,1,0,0.93,0,0,0,0,0
4321290,Thessaloniki,Male,35-45,7,132005.37,0.0,2,1,0,0.6,0,0,0,0,0
9069571,Rest_GR,Female,25-35,2,70704.57,81446.541,2,1,0,0.6,0,0,0,0,0
1773123,Athens,Male,25-35,7,132931.99,0.0,2,1,0,0.6,0,0,0,0,0
1481689,Athens,Female,45-55,3,48912.92,70297.821,1,1,0,0.8,0,1,0,0,0
5835103,Athens,Female,35-45,2,101110.02,0.0,2,0,0,0.76,0,0,0,0,0
2658483,Rest_GR,Female,25-35,1,131039.88,89462.934,1,0,0,0.65,1,0,0,0,0
3672916,Rest_GR,Male,35-45,7,41474.73,72966.5442,2,1,0,1.07,0,0,0,0,0
7631304,Athens,Male,25-35,4,166296.4,0.0,2,1,0,0.74,0,0,0,0,0
1981497,Athens,Female,45-55,0,41341.53,122688.4164,1,1,1,0.98,1,1,0,1,0
3545097,Rest_GR,Male,55-65,1,27728.59,86364.0294,1,1,1,0.82,1,1,0,1,0
2041345,Athens,Female,35-45,3,62605.22,61101.5724,2,0,0,0.41,0,0,0,0,0
2819797,Rest_GR,Female,18-25,8,93797.21,87325.9596,1,1,0,0.45,1,0,0,0,0
2134892,Athens,Female,55-65,8,153977.35,95684.49,1,0,0,0.88,1,1,0,0,1
9235060,Thessaloniki,Male,45-55,5,75512.38,57466.3518,1,0,1,0.88,0,1,0,1,1
4648921,Athens,Male,35-45,8,89292.58,0.0,2,1,1,0.77,0,0,0,0,0
7523174,Athens,Female,45-55,1,167809.16,76173.3654,3,0,0,0.96,1,1,1,0,1
4675613,Thessaloniki,Male,55-65,7,89600.6,60106.4838,1,1,1,0.85,0,1,0,1,0
4479065,Thessaloniki,Male,25-35,2,5253.35,77492.0454,2,1,0,0.13,0,0,0,0,0
803295,Rest_GR,Male,25-35,4,169025.69,59412.177,2,1,0,0.64,0,0,0,0,0
66935,Athens,Female,18-25,4,169361.32,0.0,2,1,0,0.57,0,0,0,0,0
3040958,Rest_GR,Male,55-65,1,82764.36,74193.7746,2,0,0,0.54,1,1,0,0,1
5313502,Rest_GR,Male,25-35,1,172390.8,104581.4616,1,1,1,0.86,1,0,0,0,0
6085899,Thessaloniki,Male,25-35,7,93948.24,0.0,1,1,0,0.84,1,0,0,0,0
2575328,Rest_GR,Female,55-65,1,101190.31,98763.4098,1,1,1,0.81,0,1,0,1,0
